"Year","TeamId","Team","Conference","Division","ExpectedWins","Total Games","Total Wins","Total Losses","Total Ties","ConferenceGames Games","ConferenceGames Wins","ConferenceGames Losses","ConferenceGames Ties","HomeGames Games","HomeGames Wins","HomeGames Losses","HomeGames Ties","AwayGames Games","AwayGames Wins","AwayGames Losses","AwayGames Ties"
"2016","2368","Marist","Pioneer","","0","11","5","6","0","8","5","3","0","6","2","4","0","5","3","2","0"
"2016","322","Lafayette","Patriot","","0","11","2","9","0","6","1","5","0","5","1","4","0","6","1","5","0"
"2016","2084","Buffalo","Mid-American","East","2.3","12","2","10","0","8","1","7","0","6","2","4","0","6","0","6","0"
"2016","154","Wake Forest","ACC","Atlantic","6.6","13","7","6","0","8","3","5","0","7","4","3","0","5","2","3","0"
"2016","235","Memphis","American Athletic","West","6.8","13","8","5","0","8","5","3","0","7","5","2","0","5","3","2","0"
"2016","248","Houston","American Athletic","West","9.6","13","9","4","0","8","5","3","0","6","6","0","0","5","2","3","0"
"2016","84","Indiana","Big Ten","East","6.3","13","6","7","0","9","4","5","0","7","4","3","0","5","2","3","0"
"2016","41","UConn","American Athletic","East","3","12","3","9","0","8","1","7","0","7","3","4","0","5","0","5","0"
"2016","9","Arizona State","Pac-12","South","3.7","12","5","7","0","9","2","7","0","6","4","2","0","6","1","5","0"
"2016","38","Colorado","Pac-12","South","9","14","10","4","0","10","8","2","0","6","6","0","0","5","3","2","0"
"2016","12","Arizona","Pac-12","South","3.5","12","3","9","0","9","1","8","0","7","3","4","0","4","0","4","0"
"2016","2233","Franklin","Heartland","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2016","2400","Mississippi Valley State","SWAC","East","0","11","1","10","0","9","1","8","0","4","0","4","0","7","1","6","0"
"2016","2304","Johnson C Smith","CIAA","Southern","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2016","2371","Mary Hardin-Baylor","American Southwest","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016","2181","Drake","Pioneer","","0","11","7","4","0","8","6","2","0","6","4","2","0","5","3","2","0"
"2016","228","Clemson","ACC","Atlantic","13.5","15","14","1","0","9","8","1","0","7","6","1","0","5","5","0","0"
"2016","2635","Tennessee Tech","OVC","","0","11","5","6","0","8","5","3","0","5","3","2","0","6","2","4","0"
"2016","2119","Central State (OH)","SIAC","West","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2016","120","Maryland","Big Ten","East","5.4","13","6","7","0","9","3","6","0","6","4","2","0","6","2","4","0"
"2016","218","Temple","American Athletic","East","11.3","14","10","4","0","9","8","1","0","7","6","1","0","6","4","2","0"
"2016","2598","St. Francis (PA)","NEC","","0","12","7","5","0","6","5","1","0","4","4","0","0","8","3","5","0"
"2016","155","North Dakota","Big Sky","","0.9","12","9","3","0","8","8","0","0","6","5","1","0","6","4","2","0"
"2016","2754","Youngstown State","MVFC","","0","16","12","4","0","8","6","2","0","8","8","0","0","7","4","3","0"
"2016","30","USC","Pac-12","South","9.9","13","10","3","0","9","7","2","0","6","6","0","0","5","3","2","0"
"2016","2017","Alderson-Broaddus","Great Midwest Athletic","","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"2016","2449","North Dakota State","MVFC","","0.4","14","12","2","0","9","8","1","0","9","7","2","0","5","5","0","0"
"2016","2184","Duquesne","NEC","","0","11","8","3","0","6","5","1","0","6","5","1","0","5","3","2","0"
"2016","2805","Clark Atlanta","SIAC","East","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2016","2075","Bowie State","CIAA","Northern","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2016","2634","Tennessee State","OVC","","0","11","7","4","0","7","4","3","0","5","4","1","0","6","3","3","0"
"2016","2657","Tuskegee","SIAC","West","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"2016","2825","Quincy","Great Lakes","","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"2016","2439","UNLV","Mountain West","West","4.4","12","4","8","0","8","3","5","0","5","2","3","0","6","1","5","0"
"2016","163","Princeton","Ivy","","0","10","8","2","0","7","6","1","0","5","4","1","0","5","4","1","0"
"2016","96","Kentucky","SEC","East","6","13","7","6","0","8","4","4","0","7","5","2","0","5","2","3","0"
"2016","213","Penn State","Big Ten","East","8.7","14","11","3","0","10","9","1","0","7","7","0","0","5","3","2","0"
"2016","2458","Northern Colorado","Big Sky","","0","10","5","5","0","8","4","4","0","4","3","1","0","6","2","4","0"
"2016","21","San Diego State","Mountain West","West","10.8","14","11","3","0","9","7","2","0","5","4","1","0","7","5","2","0"
"2016","278","Fresno State","Mountain West","West","1.6","12","1","11","0","8","0","8","0","6","1","5","0","6","0","6","0"
"2016","2050","Ball State","Mid-American","West","5.4","12","4","8","0","8","1","7","0","5","1","4","0","7","3","4","0"
"2016","2097","Campbell","Pioneer","","0","10","5","5","0","7","3","4","0","6","3","3","0","4","2","2","0"
"2016","295","Old Dominion","Conference USA","East","9.4","13","10","3","0","8","7","1","0","6","6","0","0","6","3","3","0"
"2016","2569","South Carolina State","MEAC","","0","11","5","6","0","8","5","3","0","4","3","1","0","7","2","5","0"
"2016","2535","Samford","Southern","","0.2","12","7","5","0","8","5","3","0","5","5","0","0","7","2","5","0"
"2016","2619","Stony Brook","CAA","","0","11","5","6","0","8","4","4","0","6","3","3","0","5","2","3","0"
"2016","2643","The Citadel","Southern","","0","12","10","2","0","9","8","1","0","6","5","1","0","6","5","1","0"
"2016","8","Arkansas","SEC","West","5.5","13","7","6","0","8","3","5","0","7","5","2","0","4","2","2","0"
"2016","2483","Oregon","Pac-12","North","4.4","12","4","8","0","9","2","7","0","6","3","3","0","6","1","5","0"
