"Year","TeamId","Team","Conference","Division","ExpectedWins","Total Games","Total Wins","Total Losses","Total Ties","ConferenceGames Games","ConferenceGames Wins","ConferenceGames Losses","ConferenceGames Ties","HomeGames Games","HomeGames Wins","HomeGames Losses","HomeGames Ties","AwayGames Games","AwayGames Wins","AwayGames Losses","AwayGames Ties"
"2017","130","Michigan","Big Ten","East","8","13","8","5","0","9","5","4","0","6","4","2","0","5","3","2","0"
"2017","265","Washington State","Pac-12","North","8","13","9","4","0","9","6","3","0","7","7","0","0","5","2","3","0"
"2017","252","BYU","FBS Independents","","4.1","13","4","9","0","0","0","0","0","6","2","4","0","6","2","4","0"
"2017","84","Indiana","Big Ten","East","5.6","12","5","7","0","9","2","7","0","6","3","3","0","6","2","4","0"
"2017","2674","Valparaiso","Pioneer","","0","11","6","5","0","8","5","3","0","5","4","1","0","5","1","4","0"
"2017","2065","Bethune-Cookman","MEAC","","0","11","7","4","0","8","6","2","0","5","5","0","0","6","2","4","0"
"2017","2032","Arkansas State","Sun Belt","East","9.4","12","7","5","0","8","6","2","0","5","4","1","0","6","3","3","0"
"2017","195","Ohio","Mid-American","East","10","13","9","4","0","8","5","3","0","6","5","1","0","6","3","3","0"
"2017","2711","Western Michigan","Mid-American","West","6.3","12","6","6","0","8","4","4","0","6","4","2","0","6","2","4","0"
"2017","155","North Dakota","Big Sky","","0","11","3","8","0","8","2","6","0","5","2","3","0","6","1","5","0"
"2017","120","Maryland","Big Ten","East","3.1","12","4","8","0","9","2","7","0","6","2","4","0","6","2","4","0"
"2017","2193","East Tennessee State","Southern","","0","11","4","7","0","8","2","6","0","6","4","2","0","5","0","5","0"
"2017","2369","Mars Hill","South Atlantic","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2017","2336","Limestone","South Atlantic","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2017","2329","Lehigh","Patriot","","0","12","5","7","0","6","5","1","0","6","3","3","0","6","2","4","0"
"2017","2805","Clark Atlanta","SIAC","East","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0"
"2017","2086","Butler","Pioneer","","0","11","6","5","0","8","4","4","0","5","3","2","0","6","3","3","0"
"2017","254","Utah","Pac-12","South","7.4","13","7","6","0","9","3","6","0","7","4","3","0","5","2","3","0"
"2017","2682","Walsh","Great Midwest Athletic","","0","2","0","2","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2017","2016","Alcorn State","SWAC","East","0.1","12","7","5","0","9","6","3","0","6","5","1","0","4","2","2","0"
"2017","2229","Florida International","Conference USA","East","7","13","8","5","0","8","5","3","0","6","5","1","0","5","2","3","0"
"2017","2083","Bucknell","Patriot","","0","11","5","6","0","6","2","4","0","6","3","3","0","5","2","3","0"
"2017","154","Wake Forest","ACC","Atlantic","7.8","13","8","5","0","8","4","4","0","6","4","2","0","6","3","3","0"
"2017","93","Murray State","OVC","","0","11","3","8","0","7","2","5","0","6","2","4","0","5","1","4","0"
"2017","231","Furman","Southern","","0","13","8","5","0","9","6","3","0","5","4","1","0","8","4","4","0"
"2017","87","Notre Dame","FBS Independents","","9.2","13","10","3","0","0","0","0","0","7","6","1","0","5","3","2","0"
"2017","2502","Portland State","Big Sky","","0.1","11","0","11","0","9","0","9","0","4","0","4","0","6","0","6","0"
"2017","259","Virginia Tech","ACC","Coastal","8.9","13","9","4","0","8","5","3","0","6","5","1","0","5","3","2","0"
"2017","2005","Air Force","Mountain West","Mountain","4.4","12","5","7","0","8","4","4","0","6","3","3","0","6","2","4","0"
"2017","264","Washington","Pac-12","North","10.1","13","10","3","0","9","7","2","0","7","7","0","0","5","3","2","0"
"2017","197","Oklahoma State","Big 12","","11.1","13","10","3","0","9","6","3","0","6","3","3","0","6","6","0","0"
"2017","2572","Southern Miss","Conference USA","West","6.9","13","8","5","0","8","6","2","0","6","3","3","0","6","5","1","0"
"2017","153","North Carolina","ACC","Coastal","4.1","12","3","9","0","8","1","7","0","7","1","6","0","5","2","3","0"
"2017","2116","UCF","American Athletic","East","11.1","13","13","0","0","9","9","0","0","7","7","0","0","5","5","0","0"
"2017","2460","Northern Iowa","MVFC","","0","13","8","5","0","9","6","3","0","6","5","1","0","7","3","4","0"
"2017","127","Michigan State","Big Ten","East","9.4","13","10","3","0","9","7","2","0","7","6","1","0","5","3","2","0"
"2017","2623","Missouri State","MVFC","","0","11","3","8","0","8","2","6","0","5","2","3","0","6","1","5","0"
"2017","135","Minnesota","Big Ten","West","4.9","12","5","7","0","9","2","7","0","7","4","3","0","5","1","4","0"
"2017","256","James Madison","CAA","","1","15","14","1","0","9","9","0","0","9","9","0","0","5","5","0","0"
"2017","249","North Texas","Conference USA","West","7.7","14","9","5","0","9","7","2","0","6","6","0","0","7","3","4","0"
"2017","2110","Central Arkansas","Southland","","0","12","10","2","0","9","9","0","0","6","5","1","0","6","5","1","0"
"2017","326","Texas State","Sun Belt","East","2.3","12","2","10","0","8","1","7","0","6","1","5","0","6","1","5","0"
"2017","159","Dartmouth","Ivy","","0","10","8","2","0","7","5","2","0","5","4","1","0","4","3","1","0"
"2017","2117","Central Michigan","Mid-American","West","6.7","13","8","5","0","8","6","2","0","5","3","2","0","7","5","2","0"
"2017","96","Kentucky","SEC","East","7.3","13","7","6","0","8","4","4","0","7","4","3","0","5","3","2","0"
