"Year","TeamId","Team","Conference","Division","ExpectedWins","Total Games","Total Wins","Total Losses","Total Ties","ConferenceGames Games","ConferenceGames Wins","ConferenceGames Losses","ConferenceGames Ties","HomeGames Games","HomeGames Wins","HomeGames Losses","HomeGames Ties","AwayGames Games","AwayGames Wins","AwayGames Losses","AwayGames Ties"
"2018","2692","Weber State","Big Sky","","0","13","10","3","0","8","7","1","0","7","6","1","0","6","4","2","0"
"2018","2822","North Greenville","Gulf South","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2018","2913","Brevard College","USA South","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2018","2197","Eastern Illinois","OVC","","0","11","3","8","0","8","3","5","0","5","2","3","0","5","1","4","0"
"2018","2717","Western Carolina","Southern","","0","11","3","8","0","8","1","7","0","5","2","3","0","6","1","5","0"
"2018","2448","North Carolina A&T","MEAC","","0.5","12","10","2","0","8","6","2","0","5","3","2","0","5","5","0","0"
"2018","2633","Tennessee","SEC","East","4.4","12","5","7","0","8","2","6","0","7","4","3","0","4","1","3","0"
"2018","194","Ohio State","Big Ten","East","10.3","14","13","1","0","10","9","1","0","7","7","0","0","4","3","1","0"
"2018","2429","Charlotte","Conference USA","East","5.7","12","5","7","0","8","4","4","0","6","4","2","0","6","1","5","0"
"2018","164","Rutgers","Big Ten","East","1.2","12","1","11","0","9","0","9","0","7","1","6","0","5","0","5","0"
"2018","2305","Kansas","Big 12","","2.8","12","3","9","0","9","1","8","0","6","2","4","0","6","1","5","0"
"2018","84","Indiana","Big Ten","East","5","12","5","7","0","9","2","7","0","7","3","4","0","5","2","3","0"
"2018","239","Baylor","Big 12","","6.9","13","7","6","0","9","4","5","0","6","4","2","0","5","1","4","0"
"2018","2506","Presbyterian","Big South","","0","10","2","8","0","5","0","5","0","5","2","3","0","5","0","5","0"
"2018","311","Maine","CAA","","0.8","14","10","4","0","8","7","1","0","5","5","0","0","9","5","4","0"
"2018","2097","Campbell","Big South","","0","11","6","5","0","5","1","4","0","7","4","3","0","4","2","2","0"
"2018","2320","Lamar","Southland","","0","12","7","5","0","9","6","3","0","6","4","2","0","6","3","3","0"
"2018","2025","Angelo State","Lone Star","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2018","259","Virginia Tech","ACC","Coastal","4.6","13","6","7","0","8","4","4","0","7","3","4","0","5","3","2","0"
"2018","2050","Ball State","Mid-American","West","3.9","12","4","8","0","8","3","5","0","6","3","3","0","6","1","5","0"
"2018","2116","UCF","American Athletic","East","10.8","13","12","1","0","9","9","0","0","8","8","0","0","4","4","0","0"
"2018","395","St. Augustine's","CIAA","Southern","0","2","0","2","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2018","2166","Davidson","Pioneer","","0","11","6","5","0","8","3","5","0","7","5","2","0","4","1","3","0"
"2018","2296","Jackson State","SWAC","East","0","10","5","5","0","7","4","3","0","4","2","2","0","6","3","3","0"
"2018","426","University of Mount Union","Ohio","","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","2634","Tennessee State","OVC","","0.4","9","4","5","0","7","3","4","0","4","3","1","0","5","1","4","0"
"2018","2046","Austin Peay","OVC","","0","11","5","6","0","8","3","5","0","5","4","1","0","6","1","5","0"
"2018","2222","Ferris State","GLIAC","","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","127","Michigan State","Big Ten","East","7.2","13","7","6","0","9","5","4","0","7","4","3","0","5","3","2","0"
"2018","238","Vanderbilt","SEC","East","5.6","13","6","7","0","8","3","5","0","7","5","2","0","5","1","4","0"
"2018","2571","South Dakota State","MVFC","","0","13","10","3","0","9","6","3","0","7","7","0","0","6","3","3","0"
"2018","26","UCLA","Pac-12","South","4","12","3","9","0","9","3","6","0","7","2","5","0","5","1","4","0"
"2018","2509","Purdue","Big Ten","West","6.8","13","6","7","0","9","5","4","0","7","3","4","0","5","3","2","0"
"2018","154","Wake Forest","ACC","Atlantic","6.6","13","7","6","0","8","3","5","0","7","2","5","0","5","4","1","0"
"2018","30","USC","Pac-12","South","6.4","12","5","7","0","9","4","5","0","6","3","3","0","6","2","4","0"
"2018","9","Arizona State","Pac-12","South","5.6","13","7","6","0","9","5","4","0","6","5","1","0","6","2","4","0"
"2018","163","Princeton","Ivy","","0","10","10","0","0","7","7","0","0","6","6","0","0","4","4","0","0"
"2018","98","Western Kentucky","Conference USA","East","4.2","12","3","9","0","8","2","6","0","5","1","4","0","7","2","5","0"
"2018","61","Georgia","SEC","East","11.6","14","11","3","0","9","7","2","0","7","7","0","0","4","3","1","0"
"2018","399","UAlbany","CAA","","0","11","3","8","0","8","1","7","0","6","3","3","0","5","0","5","0"
"2018","2534","Sam Houston","Southland","","0","11","6","5","0","9","5","4","0","5","3","2","0","5","2","3","0"
"2018","213","Penn State","Big Ten","East","10.6","13","9","4","0","9","6","3","0","7","5","2","0","5","4","1","0"
"2018","2390","Miami","ACC","Coastal","8.2","13","7","6","0","8","4","4","0","6","5","1","0","5","2","3","0"
"2018","47","Howard","MEAC","","0.5","10","4","6","0","7","4","3","0","4","2","2","0","5","1","4","0"
"2018","236","Chattanooga","Southern","","0","11","6","5","0","8","4","4","0","5","3","2","0","6","3","3","0"
"2018","219","Pennsylvania","Ivy","","0","10","6","4","0","7","3","4","0","5","3","2","0","5","3","2","0"
"2018","248","Houston","American Athletic","West","7.9","13","8","5","0","8","5","3","0","6","5","1","0","6","3","3","0"
"2018","2400","Mississippi Valley State","SWAC","East","0","11","1","10","0","7","1","6","0","4","1","3","0","7","0","7","0"
"2018","6","South Alabama","Sun Belt","East","2.9","12","3","9","0","8","2","6","0","6","3","3","0","6","0","6","0"
"2018","68","Boise State","Mountain West","Mountain","8.8","13","10","3","0","9","7","2","0","7","5","2","0","6","5","1","0"
"2018","290","Georgia Southern","Sun Belt","West","8.4","13","10","3","0","8","6","2","0","6","5","1","0","6","4","2","0"
"2018","252","BYU","FBS Independents","","8.3","13","7","6","0","0","0","0","0","6","3","3","0","6","3","3","0"
"2018","2654","Truman State","Great Lakes","","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
